id,hour,likes,likes_total
meta-llama/Llama-3.2-3B-Instruct,38,0,1642
meta-llama/Llama-3.2-3B-Instruct,39,0,1642
meta-llama/Llama-3.2-3B-Instruct,40,2,1644
meta-llama/Llama-3.2-3B-Instruct,41,0,1644
meta-llama/Llama-3.2-3B-Instruct,42,0,1644
meta-llama/Llama-3.2-3B-Instruct,43,0,1644
meta-llama/Llama-3.2-3B-Instruct,44,0,1644
meta-llama/Llama-3.2-3B-Instruct,45,0,1644
meta-llama/Llama-3.2-3B-Instruct,46,0,1644
meta-llama/Llama-3.2-3B-Instruct,47,0,1644
meta-llama/Llama-3.2-3B-Instruct,48,0,1644
meta-llama/Llama-3.3-70B-Instruct,0,1,2458
meta-llama/Llama-3.3-70B-Instruct,1,0,2458
meta-llama/Llama-3.3-70B-Instruct,2,0,2458
meta-llama/Llama-3.3-70B-Instruct,3,0,2458
meta-llama/Llama-3.3-70B-Instruct,4,0,2458
meta-llama/Llama-3.3-70B-Instruct,5,0,2458
meta-llama/Llama-3.3-70B-Instruct,6,0,2458
meta-llama/Llama-3.3-70B-Instruct,7,0,2458
meta-llama/Llama-3.3-70B-Instruct,8,1,2459
meta-llama/Llama-3.3-70B-Instruct,9,0,2459
meta-llama/Llama-3.3-70B-Instruct,10,0,2459
meta-llama/Llama-3.3-70B-Instruct,11,0,2459
meta-llama/Llama-3.3-70B-Instruct,12,0,2459
meta-llama/Llama-3.3-70B-Instruct,13,0,2459
meta-llama/Llama-3.3-70B-Instruct,14,0,2459
meta-llama/Llama-3.3-70B-Instruct,15,0,2459
meta-llama/Llama-3.3-70B-Instruct,16,0,2459
meta-llama/Llama-3.3-70B-Instruct,17,0,2459
meta-llama/Llama-3.3-70B-Instruct,18,0,2459
meta-llama/Llama-3.3-70B-Instruct,19,0,2459
meta-llama/Llama-3.3-70B-Instruct,20,1,2460
meta-llama/Llama-3.3-70B-Instruct,21,0,2460
meta-llama/Llama-3.3-70B-Instruct,22,0,2460
meta-llama/Llama-3.3-70B-Instruct,23,0,2460
meta-llama/Llama-3.3-70B-Instruct,24,0,2460
meta-llama/Llama-3.3-70B-Instruct,25,0,2460
meta-llama/Llama-3.3-70B-Instruct,26,0,2460
meta-llama/Llama-3.3-70B-Instruct,27,0,2460
meta-llama/Llama-3.3-70B-Instruct,28,2,2462
meta-llama/Llama-3.3-70B-Instruct,29,0,2462
meta-llama/Llama-3.3-70B-Instruct,30,0,2462
meta-llama/Llama-3.3-70B-Instruct,31,0,2462
meta-llama/Llama-3.3-70B-Instruct,32,0,2462
meta-llama/Llama-3.3-70B-Instruct,33,0,2462
meta-llama/Llama-3.3-70B-Instruct,34,0,2462
meta-llama/Llama-3.3-70B-Instruct,35,0,2462
meta-llama/Llama-3.3-70B-Instruct,36,0,2462
meta-llama/Llama-3.3-70B-Instruct,37,0,2462
meta-llama/Llama-3.3-70B-Instruct,38,0,2462
meta-llama/Llama-3.3-70B-Instruct,39,0,2462
meta-llama/Llama-3.3-70B-Instruct,40,0,2462
meta-llama/Llama-3.3-70B-Instruct,41,1,2463
meta-llama/Llama-3.3-70B-Instruct,42,0,2463
meta-llama/Llama-3.3-70B-Instruct,43,0,2463
meta-llama/Llama-3.3-70B-Instruct,44,0,2463
meta-llama/Llama-3.3-70B-Instruct,45,1,2464
meta-llama/Llama-3.3-70B-Instruct,46,0,2464
meta-llama/Llama-3.3-70B-Instruct,47,0,2464
meta-llama/Llama-3.3-70B-Instruct,48,0,2464
meta-llama/Meta-Llama-3-70B-Instruct,0,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,1,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,2,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,3,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,4,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,5,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,6,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,7,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,8,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,9,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,10,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,11,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,12,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,13,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,14,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,15,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,16,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,17,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,18,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,19,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,20,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,21,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,22,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,23,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,24,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,25,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,26,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,27,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,28,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,29,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,30,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,31,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,32,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,33,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,34,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,35,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,36,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,37,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,38,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,39,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,40,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,41,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,42,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,43,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,44,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,45,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,46,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,47,0,1490
meta-llama/Meta-Llama-3-70B-Instruct,48,0,1490
meta-llama/Meta-Llama-3-8B,0,0,6267
meta-llama/Meta-Llama-3-8B,1,0,6267
meta-llama/Meta-Llama-3-8B,2,0,6267
meta-llama/Meta-Llama-3-8B,3,0,6267
meta-llama/Meta-Llama-3-8B,4,0,6267
meta-llama/Meta-Llama-3-8B,5,0,6267
meta-llama/Meta-Llama-3-8B,6,0,6267
meta-llama/Meta-Llama-3-8B,7,0,6267
meta-llama/Meta-Llama-3-8B,8,0,6267
meta-llama/Meta-Llama-3-8B,9,0,6267
meta-llama/Meta-Llama-3-8B,10,0,6267
meta-llama/Meta-Llama-3-8B,11,0,6267
meta-llama/Meta-Llama-3-8B,12,0,6267
meta-llama/Meta-Llama-3-8B,13,0,6267
meta-llama/Meta-Llama-3-8B,14,0,6267
meta-llama/Meta-Llama-3-8B,15,0,6267
meta-llama/Meta-Llama-3-8B,16,0,6267
meta-llama/Meta-Llama-3-8B,17,0,6267
meta-llama/Meta-Llama-3-8B,18,0,6267
meta-llama/Meta-Llama-3-8B,19,0,6267
meta-llama/Meta-Llama-3-8B,20,0,6267
meta-llama/Meta-Llama-3-8B,21,0,6267
meta-llama/Meta-Llama-3-8B,22,0,6267
meta-llama/Meta-Llama-3-8B,23,0,6267
meta-llama/Meta-Llama-3-8B,24,0,6267
meta-llama/Meta-Llama-3-8B,25,0,6267
meta-llama/Meta-Llama-3-8B,26,0,6267
meta-llama/Meta-Llama-3-8B,27,0,6267
meta-llama/Meta-Llama-3-8B,28,0,6267
meta-llama/Meta-Llama-3-8B,29,0,6267
meta-llama/Meta-Llama-3-8B,30,0,6267
meta-llama/Meta-Llama-3-8B,31,0,6267
meta-llama/Meta-Llama-3-8B,32,0,6267
meta-llama/Meta-Llama-3-8B,33,0,6267
meta-llama/Meta-Llama-3-8B,34,0,6267
meta-llama/Meta-Llama-3-8B,35,0,6267
meta-llama/Meta-Llama-3-8B,36,0,6267
meta-llama/Meta-Llama-3-8B,37,0,6267
meta-llama/Meta-Llama-3-8B,38,1,6268
meta-llama/Meta-Llama-3-8B,39,0,6268
meta-llama/Meta-Llama-3-8B,40,0,6268
meta-llama/Meta-Llama-3-8B,41,0,6268
meta-llama/Meta-Llama-3-8B,42,0,6268
meta-llama/Meta-Llama-3-8B,43,0,6268
meta-llama/Meta-Llama-3-8B,44,0,6268
meta-llama/Meta-Llama-3-8B,45,0,6268
meta-llama/Meta-Llama-3-8B,46,0,6268
meta-llama/Meta-Llama-3-8B,47,0,6268
meta-llama/Meta-Llama-3-8B,48,0,6268
meta-llama/Meta-Llama-3-8B-Instruct,0,0,4114
meta-llama/Meta-Llama-3-8B-Instruct,1,0,4114
meta-llama/Meta-Llama-3-8B-Instruct,2,0,4114
meta-llama/Meta-Llama-3-8B-Instruct,3,0,4114
meta-llama/Meta-Llama-3-8B-Instruct,4,0,4114
meta-llama/Meta-Llama-3-8B-Instruct,5,0,4114
meta-llama/Meta-Llama-3-8B-Instruct,6,0,4114
meta-llama/Meta-Llama-3-8B-Instruct,7,0,4114
meta-llama/Meta-Llama-3-8B-Instruct,8,0,4114
meta-llama/Meta-Llama-3-8B-Instruct,9,0,4114
meta-llama/Meta-Llama-3-8B-Instruct,10,0,4114
meta-llama/Meta-Llama-3-8B-Instruct,11,0,4114
meta-llama/Meta-Llama-3-8B-Instruct,12,0,4114
meta-llama/Meta-Llama-3-8B-Instruct,13,0,4114
meta-llama/Meta-Llama-3-8B-Instruct,14,0,4114
meta-llama/Meta-Llama-3-8B-Instruct,15,0,4114
meta-llama/Meta-Llama-3-8B-Instruct,16,2,4116
meta-llama/Meta-Llama-3-8B-Instruct,17,0,4116
meta-llama/Meta-Llama-3-8B-Instruct,18,1,4117
meta-llama/Meta-Llama-3-8B-Instruct,19,0,4117
meta-llama/Meta-Llama-3-8B-Instruct,20,0,4117
meta-llama/Meta-Llama-3-8B-Instruct,21,0,4117
meta-llama/Meta-Llama-3-8B-Instruct,22,0,4117
meta-llama/Meta-Llama-3-8B-Instruct,23,0,4117
meta-llama/Meta-Llama-3-8B-Instruct,24,0,4117
meta-llama/Meta-Llama-3-8B-Instruct,25,0,4117
meta-llama/Meta-Llama-3-8B-Instruct,26,0,4117
meta-llama/Meta-Llama-3-8B-Instruct,27,0,4117
meta-llama/Meta-Llama-3-8B-Instruct,28,1,4118
meta-llama/Meta-Llama-3-8B-Instruct,29,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,30,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,31,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,32,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,33,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,34,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,35,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,36,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,37,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,38,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,39,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,40,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,41,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,42,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,43,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,44,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,45,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,46,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,47,0,4118
meta-llama/Meta-Llama-3-8B-Instruct,48,0,4118
microsoft/Florence-2-large,0,0,1622
microsoft/Florence-2-large,1,0,1622
microsoft/Florence-2-large,2,0,1622
microsoft/Florence-2-large,3,0,1622
microsoft/Florence-2-large,4,0,1622
microsoft/Florence-2-large,5,0,1622
microsoft/Florence-2-large,6,0,1622
microsoft/Florence-2-large,7,0,1622
microsoft/Florence-2-large,8,0,1622
microsoft/Florence-2-large,9,0,1622
microsoft/Florence-2-large,10,0,1622
microsoft/Florence-2-large,11,0,1622
microsoft/Florence-2-large,12,0,1622
microsoft/Florence-2-large,13,0,1622
microsoft/Florence-2-large,14,0,1622
microsoft/Florence-2-large,15,0,1622
microsoft/Florence-2-large,16,0,1622
microsoft/Florence-2-large,17,0,1622
microsoft/Florence-2-large,18,0,1622
microsoft/Florence-2-large,19,0,1622
microsoft/Florence-2-large,20,0,1622
microsoft/Florence-2-large,21,0,1622
microsoft/Florence-2-large,22,0,1622
microsoft/Florence-2-large,23,0,1622
microsoft/Florence-2-large,24,0,1622
microsoft/Florence-2-large,25,1,1623
microsoft/Florence-2-large,26,0,1623
microsoft/Florence-2-large,27,0,1623
microsoft/Florence-2-large,28,0,1623
microsoft/Florence-2-large,29,0,1623
microsoft/Florence-2-large,30,0,1623
microsoft/Florence-2-large,31,0,1623
microsoft/Florence-2-large,32,0,1623
microsoft/Florence-2-large,33,0,1623
microsoft/Florence-2-large,34,0,1623
microsoft/Florence-2-large,35,0,1623
microsoft/Florence-2-large,36,0,1623
microsoft/Florence-2-large,37,0,1623
microsoft/Florence-2-large,38,1,1624
microsoft/Florence-2-large,39,0,1624
microsoft/Florence-2-large,40,0,1624
microsoft/Florence-2-large,41,1,1625
microsoft/Florence-2-large,42,0,1625
microsoft/Florence-2-large,43,0,1625
microsoft/Florence-2-large,44,0,1625
microsoft/Florence-2-large,45,0,1625
microsoft/Florence-2-large,46,0,1625
microsoft/Florence-2-large,47,0,1625
microsoft/Florence-2-large,48,0,1625
microsoft/OmniParser,0,0,1682
microsoft/OmniParser,1,0,1682
microsoft/OmniParser,2,0,1682
microsoft/OmniParser,3,0,1682
microsoft/OmniParser,4,0,1682
microsoft/OmniParser,5,0,1682
microsoft/OmniParser,6,0,1682
microsoft/OmniParser,7,0,1682
microsoft/OmniParser,8,0,1682
microsoft/OmniParser,9,0,1682
microsoft/OmniParser,10,0,1682
microsoft/OmniParser,11,0,1682
microsoft/OmniParser,12,0,1682
microsoft/OmniParser,13,0,1682
microsoft/OmniParser,14,0,1682
microsoft/OmniParser,15,0,1682
microsoft/OmniParser,16,0,1682
microsoft/OmniParser,17,0,1682
microsoft/OmniParser,18,0,1682
microsoft/OmniParser,19,0,1682
microsoft/OmniParser,20,0,1682
microsoft/OmniParser,21,0,1682
microsoft/OmniParser,22,0,1682
microsoft/OmniParser,23,0,1682
microsoft/OmniParser,24,0,1682
microsoft/OmniParser,25,0,1682
microsoft/OmniParser,26,0,1682
microsoft/OmniParser,27,0,1682
microsoft/OmniParser,28,0,1682
microsoft/OmniParser,29,0,1682
microsoft/OmniParser,30,0,1682
microsoft/OmniParser,31,0,1682
microsoft/OmniParser,32,0,1682
microsoft/OmniParser,33,0,1682
microsoft/OmniParser,34,0,1682
microsoft/OmniParser,35,0,1682
microsoft/OmniParser,36,0,1682
microsoft/OmniParser,37,0,1682
microsoft/OmniParser,38,0,1682
microsoft/OmniParser,39,0,1682
microsoft/OmniParser,40,0,1682
microsoft/OmniParser,41,0,1682
microsoft/OmniParser,42,0,1682
microsoft/OmniParser,43,0,1682
microsoft/OmniParser,44,0,1682
microsoft/OmniParser,45,0,1682
microsoft/OmniParser,46,0,1682
microsoft/OmniParser,47,0,1682
microsoft/OmniParser,48,0,1682
microsoft/Phi-3-mini-128k-instruct,0,0,1655
microsoft/Phi-3-mini-128k-instruct,1,0,1655
microsoft/Phi-3-mini-128k-instruct,2,0,1655
microsoft/Phi-3-mini-128k-instruct,3,0,1655
microsoft/Phi-3-mini-128k-instruct,4,0,1655
microsoft/Phi-3-mini-128k-instruct,5,1,1656
microsoft/Phi-3-mini-128k-instruct,6,0,1656
microsoft/Phi-3-mini-128k-instruct,7,0,1656
microsoft/Phi-3-mini-128k-instruct,8,0,1656
microsoft/Phi-3-mini-128k-instruct,9,0,1656
microsoft/Phi-3-mini-128k-instruct,10,0,1656
microsoft/Phi-3-mini-128k-instruct,11,0,1656
microsoft/Phi-3-mini-128k-instruct,12,0,1656
microsoft/Phi-3-mini-128k-instruct,13,0,1656
microsoft/Phi-3-mini-128k-instruct,14,0,1656
microsoft/Phi-3-mini-128k-instruct,15,0,1656
microsoft/Phi-3-mini-128k-instruct,16,0,1656
microsoft/Phi-3-mini-128k-instruct,17,0,1656
microsoft/Phi-3-mini-128k-instruct,18,0,1656
microsoft/Phi-3-mini-128k-instruct,19,1,1657
microsoft/Phi-3-mini-128k-instruct,20,0,1657
microsoft/Phi-3-mini-128k-instruct,21,0,1657
microsoft/Phi-3-mini-128k-instruct,22,0,1657
microsoft/Phi-3-mini-128k-instruct,23,0,1657
microsoft/Phi-3-mini-128k-instruct,24,0,1657
microsoft/Phi-3-mini-128k-instruct,25,0,1657
microsoft/Phi-3-mini-128k-instruct,26,0,1657
microsoft/Phi-3-mini-128k-instruct,27,0,1657
microsoft/Phi-3-mini-128k-instruct,28,0,1657
microsoft/Phi-3-mini-128k-instruct,29,0,1657
microsoft/Phi-3-mini-128k-instruct,30,0,1657
microsoft/Phi-3-mini-128k-instruct,31,0,1657
microsoft/Phi-3-mini-128k-instruct,32,0,1657
microsoft/Phi-3-mini-128k-instruct,33,0,1657
microsoft/Phi-3-mini-128k-instruct,34,0,1657
microsoft/Phi-3-mini-128k-instruct,35,0,1657
microsoft/Phi-3-mini-128k-instruct,36,0,1657
microsoft/Phi-3-mini-128k-instruct,37,0,1657
microsoft/Phi-3-mini-128k-instruct,38,1,1658
microsoft/Phi-3-mini-128k-instruct,39,0,1658
microsoft/Phi-3-mini-128k-instruct,40,0,1658
microsoft/Phi-3-mini-128k-instruct,41,0,1658
microsoft/Phi-3-mini-128k-instruct,42,1,1659
microsoft/Phi-3-mini-128k-instruct,43,0,1659
microsoft/Phi-3-mini-128k-instruct,44,0,1659
microsoft/Phi-3-mini-128k-instruct,45,0,1659
microsoft/Phi-3-mini-128k-instruct,46,0,1659
microsoft/Phi-3-mini-128k-instruct,47,0,1659
microsoft/Phi-3-mini-128k-instruct,48,0,1659
microsoft/Phi-4-multimodal-instruct,0,0,1463
microsoft/Phi-4-multimodal-instruct,1,0,1463
microsoft/Phi-4-multimodal-instruct,2,0,1463
microsoft/Phi-4-multimodal-instruct,3,1,1464
microsoft/Phi-4-multimodal-instruct,4,0,1464
microsoft/Phi-4-multimodal-instruct,5,0,1464
microsoft/Phi-4-multimodal-instruct,6,0,1464
microsoft/Phi-4-multimodal-instruct,7,0,1464
microsoft/Phi-4-multimodal-instruct,8,0,1464
microsoft/Phi-4-multimodal-instruct,9,0,1464
microsoft/Phi-4-multimodal-instruct,10,0,1464
microsoft/Phi-4-multimodal-instruct,11,1,1465
microsoft/Phi-4-multimodal-instruct,12,0,1465
microsoft/Phi-4-multimodal-instruct,13,0,1465
microsoft/Phi-4-multimodal-instruct,14,0,1465
microsoft/Phi-4-multimodal-instruct,15,0,1465
microsoft/Phi-4-multimodal-instruct,16,0,1465
microsoft/Phi-4-multimodal-instruct,17,0,1465
microsoft/Phi-4-multimodal-instruct,18,0,1465
microsoft/Phi-4-multimodal-instruct,19,0,1465
microsoft/Phi-4-multimodal-instruct,20,0,1465
microsoft/Phi-4-multimodal-instruct,21,0,1465
microsoft/Phi-4-multimodal-instruct,22,0,1465
microsoft/Phi-4-multimodal-instruct,23,0,1465
microsoft/Phi-4-multimodal-instruct,24,0,1465
microsoft/Phi-4-multimodal-instruct,25,0,1465
microsoft/Phi-4-multimodal-instruct,26,0,1465
microsoft/Phi-4-multimodal-instruct,27,0,1465
microsoft/Phi-4-multimodal-instruct,28,0,1465
microsoft/Phi-4-multimodal-instruct,29,0,1465
microsoft/Phi-4-multimodal-instruct,30,1,1466
microsoft/Phi-4-multimodal-instruct,31,0,1466
microsoft/Phi-4-multimodal-instruct,32,0,1466
microsoft/Phi-4-multimodal-instruct,33,0,1466
microsoft/Phi-4-multimodal-instruct,34,0,1466
microsoft/Phi-4-multimodal-instruct,35,0,1466
microsoft/Phi-4-multimodal-instruct,36,0,1466
microsoft/Phi-4-multimodal-instruct,37,0,1466
microsoft/Phi-4-multimodal-instruct,38,0,1466
microsoft/Phi-4-multimodal-instruct,39,0,1466
microsoft/Phi-4-multimodal-instruct,40,0,1466
microsoft/Phi-4-multimodal-instruct,41,0,1466
microsoft/Phi-4-multimodal-instruct,42,0,1466
microsoft/Phi-4-multimodal-instruct,43,0,1466
microsoft/Phi-4-multimodal-instruct,44,0,1466
microsoft/Phi-4-multimodal-instruct,45,0,1466
microsoft/Phi-4-multimodal-instruct,46,0,1466
microsoft/Phi-4-multimodal-instruct,47,0,1466
microsoft/Phi-4-multimodal-instruct,48,0,1466
microsoft/phi-2,0,0,3375
microsoft/phi-2,1,0,3375
microsoft/phi-2,2,0,3375
microsoft/phi-2,3,0,3375
microsoft/phi-2,4,0,3375
microsoft/phi-2,5,1,3376
microsoft/phi-2,6,0,3376
microsoft/phi-2,7,0,3376
microsoft/phi-2,8,0,3376
microsoft/phi-2,9,0,3376
microsoft/phi-2,10,0,3376
microsoft/phi-2,11,0,3376
microsoft/phi-2,12,0,3376
microsoft/phi-2,13,0,3376
microsoft/phi-2,14,0,3376
microsoft/phi-2,15,0,3376
microsoft/phi-2,16,0,3376
microsoft/phi-2,17,1,3377
microsoft/phi-2,18,0,3377
microsoft/phi-2,19,0,3377
microsoft/phi-2,20,0,3377
microsoft/phi-2,21,0,3377
microsoft/phi-2,22,0,3377
microsoft/phi-2,23,0,3377
microsoft/phi-2,24,0,3377
microsoft/phi-2,25,0,3377
microsoft/phi-2,26,0,3377
microsoft/phi-2,27,1,3378
microsoft/phi-2,28,0,3378
microsoft/phi-2,29,1,3379
microsoft/phi-2,30,0,3379
microsoft/phi-2,31,0,3379
microsoft/phi-2,32,0,3379
microsoft/phi-2,33,0,3379
microsoft/phi-2,34,0,3379
microsoft/phi-2,35,0,3379
microsoft/phi-2,36,0,3379
microsoft/phi-2,37,0,3379
microsoft/phi-2,38,0,3379
microsoft/phi-2,39,0,3379
microsoft/phi-2,40,0,3379
microsoft/phi-2,41,0,3379
microsoft/phi-2,42,0,3379
microsoft/phi-2,43,0,3379
microsoft/phi-2,44,0,3379
microsoft/phi-2,45,0,3379
microsoft/phi-2,46,0,3379
microsoft/phi-2,47,0,3379
microsoft/phi-2,48,0,3379
microsoft/phi-4,0,0,2119
microsoft/phi-4,1,0,2119
microsoft/phi-4,2,0,2119
microsoft/phi-4,3,0,2119
microsoft/phi-4,4,0,2119
microsoft/phi-4,5,0,2119
microsoft/phi-4,6,0,2119
microsoft/phi-4,7,0,2119
microsoft/phi-4,8,0,2119
microsoft/phi-4,9,0,2119
microsoft/phi-4,10,0,2119
microsoft/phi-4,11,0,2119
microsoft/phi-4,12,1,2120
microsoft/phi-4,13,0,2120
microsoft/phi-4,14,0,2120
microsoft/phi-4,15,0,2120
microsoft/phi-4,16,0,2120
microsoft/phi-4,17,0,2120
microsoft/phi-4,18,0,2120
microsoft/phi-4,19,0,2120
microsoft/phi-4,20,0,2120
microsoft/phi-4,21,0,2120
microsoft/phi-4,22,0,2120
microsoft/phi-4,23,0,2120
microsoft/phi-4,24,0,2120
microsoft/phi-4,25,0,2120
microsoft/phi-4,26,0,2120
microsoft/phi-4,27,0,2120
microsoft/phi-4,28,0,2120
microsoft/phi-4,29,0,2120
microsoft/phi-4,30,0,2120
microsoft/phi-4,31,0,2120
microsoft/phi-4,32,0,2120
microsoft/phi-4,33,0,2120
microsoft/phi-4,34,0,2120
microsoft/phi-4,35,1,2121
microsoft/phi-4,36,0,2121
microsoft/phi-4,37,0,2121
microsoft/phi-4,38,0,2121
microsoft/phi-4,39,0,2121
microsoft/phi-4,40,0,2121
microsoft/phi-4,41,0,2121
microsoft/phi-4,42,0,2121
microsoft/phi-4,43,0,2121
microsoft/phi-4,44,0,2121
microsoft/phi-4,45,0,2121
microsoft/phi-4,46,0,2121
microsoft/phi-4,47,0,2121
microsoft/phi-4,48,0,2121
mistralai/Mistral-7B-Instruct-v0.1,0,0,1774
mistralai/Mistral-7B-Instruct-v0.1,1,0,1774
mistralai/Mistral-7B-Instruct-v0.1,2,0,1774
mistralai/Mistral-7B-Instruct-v0.1,3,0,1774
mistralai/Mistral-7B-Instruct-v0.1,4,0,1774
mistralai/Mistral-7B-Instruct-v0.1,5,0,1774
mistralai/Mistral-7B-Instruct-v0.1,6,0,1774
mistralai/Mistral-7B-Instruct-v0.1,7,0,1774
mistralai/Mistral-7B-Instruct-v0.1,8,0,1774
mistralai/Mistral-7B-Instruct-v0.1,9,0,1774
mistralai/Mistral-7B-Instruct-v0.1,10,0,1774
mistralai/Mistral-7B-Instruct-v0.1,11,0,1774
mistralai/Mistral-7B-Instruct-v0.1,12,0,1774
mistralai/Mistral-7B-Instruct-v0.1,13,0,1774
mistralai/Mistral-7B-Instruct-v0.1,14,0,1774
mistralai/Mistral-7B-Instruct-v0.1,15,0,1774
mistralai/Mistral-7B-Instruct-v0.1,16,0,1774
mistralai/Mistral-7B-Instruct-v0.1,17,0,1774
mistralai/Mistral-7B-Instruct-v0.1,18,0,1774
mistralai/Mistral-7B-Instruct-v0.1,19,0,1774
mistralai/Mistral-7B-Instruct-v0.1,20,0,1774
mistralai/Mistral-7B-Instruct-v0.1,21,0,1774
mistralai/Mistral-7B-Instruct-v0.1,22,0,1774
mistralai/Mistral-7B-Instruct-v0.1,23,0,1774
mistralai/Mistral-7B-Instruct-v0.1,24,0,1774
mistralai/Mistral-7B-Instruct-v0.1,25,0,1774
mistralai/Mistral-7B-Instruct-v0.1,26,0,1774
mistralai/Mistral-7B-Instruct-v0.1,27,0,1774
mistralai/Mistral-7B-Instruct-v0.1,28,0,1774
mistralai/Mistral-7B-Instruct-v0.1,29,0,1774
mistralai/Mistral-7B-Instruct-v0.1,30,0,1774
mistralai/Mistral-7B-Instruct-v0.1,31,0,1774
mistralai/Mistral-7B-Instruct-v0.1,32,0,1774
mistralai/Mistral-7B-Instruct-v0.1,33,0,1774
mistralai/Mistral-7B-Instruct-v0.1,34,0,1774
mistralai/Mistral-7B-Instruct-v0.1,35,0,1774
mistralai/Mistral-7B-Instruct-v0.1,36,0,1774
mistralai/Mistral-7B-Instruct-v0.1,37,0,1774
mistralai/Mistral-7B-Instruct-v0.1,38,0,1774
mistralai/Mistral-7B-Instruct-v0.1,39,0,1774
mistralai/Mistral-7B-Instruct-v0.1,40,0,1774
mistralai/Mistral-7B-Instruct-v0.1,41,0,1774
mistralai/Mistral-7B-Instruct-v0.1,42,0,1774
mistralai/Mistral-7B-Instruct-v0.1,43,1,1775
mistralai/Mistral-7B-Instruct-v0.1,44,0,1775
mistralai/Mistral-7B-Instruct-v0.1,45,1,1776
mistralai/Mistral-7B-Instruct-v0.1,46,0,1776
mistralai/Mistral-7B-Instruct-v0.1,47,0,1776
mistralai/Mistral-7B-Instruct-v0.1,48,0,1776
mistralai/Mistral-7B-Instruct-v0.2,0,0,2898
mistralai/Mistral-7B-Instruct-v0.2,1,0,2898
mistralai/Mistral-7B-Instruct-v0.2,2,0,2898
mistralai/Mistral-7B-Instruct-v0.2,3,0,2898
mistralai/Mistral-7B-Instruct-v0.2,4,0,2898
mistralai/Mistral-7B-Instruct-v0.2,5,0,2898
mistralai/Mistral-7B-Instruct-v0.2,6,0,2898
mistralai/Mistral-7B-Instruct-v0.2,7,0,2898
